	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YPR158C-D	7.94707798899882	7.61050017890342	6.78991112784854	6.70273904244023	7.6988197774039	6.81974648021592	7.47557563728633	7.66100498156635	7.3115941566066	8.16256473792801	7.42935867805141	7.42733503372239	7.70996907452655	8.39756335900119	9.82783135357693	9.37885689897043	8.34383959725058	8.01960426347606	4.0797855112941	7.63633207919243	7.96518489992389	6.95842689650845	7.45570514865247	7.99741573591016	7.16178595511322	7.6036671362148	7.94857303313354	6.9334916905475	7.27115579697619	6.2381826326228	6.40244994415007	8.4732236103889	7.60682567643629	6.9148788762924	7.18705908804996	7.50210773302998	7.76785125335031	7.19306021986602	8.32831664729342	7.18898836110278	7.67392375977355	8.5109783606527	6.79715663620274	6.12361426181933	5.3150050620845	6.98459121503113	6.4927534642101	6.46847651798667	5.86586068559104	5.88169179191009	7.74303761616856	8.20633650674206	5.43800592837034	7.8423009203484	7.24944813490822	6.70722805722422	7.000845972274	7.91341520370226	7.65294000883403	8.06238291858657	8.12505339472791	7.24151993551602	8.71038532135252	7.86289109321075	8.21018617041276	7.99684701926508	7.60526939939489	7.77667239087305	8.02868142483923	7.53280108452948	7.53019389074763	9.49653408431927	7.71453489837928	7.85542263074182	7.68185088570149	8.3266274705495	7.46374023022191	6.84989591578809	7.63101245622495	7.82439580954824	6.63397459274466	8.22260030833162	4.67796440378044	7.69993285066664	8.33324525669205	6.74972128153263	9.35507721050066	6.99151594200937	7.970912303593	8.186314048966	6.5250010746284	8.80122658641402	7.4635573013642	7.90183177450554	6.90403303141469	7.81516828312716	7.40642636160524	6.29327499337869	7.79143259779218	8.21696577205908	8.60204512844915	8.18723631084913	8.11121239510631	6.78349636664016	7.19456304529603	8.52300005199618	8.54603789288623	6.6332414029465	6.75017150676157	7.19770445633171	5.11383915050542	7.99881388489566	4.35835144351183	7.36895268812921	7.50138771394243	6.14715464341556	4.69618650680309	7.55823144202171	6.60936711847966	6.71880977543102	7.12575797364631	7.33849971115061	5.67347402087272	6.75858957808537	6.25799491256746
YPR137C-B	5.26026306031011	5.30861049569403	2.42925653988388	2.62253079380337	3.48306602470849	4.10004927827821	4.2770614086811	4.71875975767627	3.09035361280617	4.30478055045953	4.38328261214309	4.12373135581404	3.67930259093043	4.62170263397148	5.24042949448791	5.18799849866401	5.41930932014847	3.58714131464448	2.51450286523287	3.40308946619151	3.85059279658309	3.13273645243071	3.70703222437726	4.43190717085226	2.83843704894529	3.28481189139141	4.89994824280489	4.68533179361886	3.83171271902098	4.06496742777476	3.58688538567087	4.29369850571559	4.13637783576799	3.60276960340964	3.41765154003033	3.26077121385083	5.48910246268224	3.52744586113163	3.85037896840197	3.39030610672643	3.11576189261904	4.30398465546805	2.80157848971131	1.54054382212344	1.12168885488441	2.61545630657885	2.37750270385307	2.84111479596491	3.15475862453121	3.81369487868586	3.52732433920088	4.32128199272906	2.34262523694503	4.22711247773392	2.755029281963	3.64373443619008	2.40147473002144	3.36033640532402	4.46953238534128	1.87307451387213	4.6749871957852	3.5003582144733	3.94575529571994	3.90211030478102	4.22566234249148	5.1531661538106	3.95269333687434	4.21437910980298	4.25370309543727	4.12758820217322	5.13767720052872	6.49776478721875	3.4328057375276	4.32705977321158	4.08728687815121	4.74469955021524	5.32213975492748	3.19121607570965	4.43243741259118	4.04988033240881	3.34482938235998	3.7891468532747	2.28051818891171	4.39404674734458	4.90524376323135	2.25951743202124	4.57932935422325	4.19600578773361	4.24459651041716	3.81383918577192	3.02807654496835	3.81975924704434	4.48561554400561	3.19181251283235	3.90420128019597	3.95098868675086	3.39514817199697	2.42831649995546	4.05562248304607	3.03298586191514	4.50789581541829	4.13005966636629	3.30039877355	3.32316824446922	0	3.7367474705076	3.94767705820497	1.764156999436	2.18742505539966	3.28909335668795	2.30922165760257	3.85342056192193	2.0881055623307	3.21476052012419	3.9571472905065	4.23742226345907	2.93475361566476	2.82213328498465	0.702673362646212	3.64172989413757	2.6496259757404	3.2092409699847	1.59861792407895	1.70771291486816	2.47967264638826
YPR158W-B	6.44522396888115	4.07321819228535	5.67248759493726	4.4351736367333	5.51231487480824	4.10004927827821	7.73102883037715	5.65529223632418	3.2883423549979	3.72652501883978	6.31556128231623	5.21976722905724	2.38354865097659	6.05093044537192	5.50685302624826	6.1680735629982	5.73447897097452	3.68545642514041	4.0286154328403	3.78362327790805	4.62956499808535	2.55012653258606	2.74683167581909	3.25322289550674	3.73388526918702	2.09752794974158	3.53992211772919	6.46690023147614	2.43637296688271	4.06496742777476	3.13356407936243	5.13942545588972	3.78226924465908	3.07599271170967	4.46475442546665	2.10497554252208	3.43716864813437	5.02649038647089	4.38155139483143	3.39030610672643	3.64415225081349	4.30398465546805	3.35466355062336	3.11039089925238	1.46676977694794	2.80381906833597	2.50147163134051	2.96019827747245	2.64860085354726	3.31902396591713	3.63314430590714	4.27780439671697	2.9098876179391	3.15040357811821	3.06930863060807	3.26666794967101	2.74657924454087	3.48501221909576	4.46953238534128	4.98303578445278	4.6749871957852	3.75779138542056	4.49916755295005	6.14469704462591	5.1570506120686	6.80946074535578	4.25586521209627	3.88749735334332	4.19300630291977	4.65732507807613	7.29514291701848	6.10151381336893	4.24523382482774	4.12686051654404	5.93912815876974	6.98423259706946	4.7281293500134	4.10999660010659	5.57517985180779	6.11486015479574	4.8924567408685	5.16225576109001	1.77043907321638	4.67102320536445	4.0398765008539	2.55352959114778	7.83935195556624	1.79721223666714	6.78441813498226	5.73477088201022	2.90815161544021	5.82047163754214	3.41024864492078	4.81379528247381	4.85519885522765	2.5414798393033	3.57054933007978	1.97150359314701	5.04989695034779	5.01581923205669	5.79126680431391	4.48656187783822	1.68390729420956	2.8795120074729	2.63127328360311	3.03443911097761	3.51371191745038	2.32036654891987	2.18742505539966	1.88752255103068	2.79373658538962	3.67496422803782	2.26119262166733	2.54408617333033	3.28081415676685	2.22573813839102	1.80419659179934	3.53929888714001	2.43098769183388	2.99797778087942	3.52983237373688	2.97707202332548	1.23410496547174	3.09672620417058	2.82855276095693
YPL060C-A	1.72115540333586	0	0	2.84598235099946	0	0	0	0	0	0	0.870164106420093	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24318806558722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610667085932325	0	0	1.66523210418122	0	1.12168885488441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87307451387213	0	3.5003582144733	0	0	0	0	0	1.81107591563139	0	3.41870220618916	2.39931596310064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31981935281596	0	0	0	0	0	0	0	0	0	1.45235640204955	0	0	0	0	0	0	0	1.38036722685896	0	0	0	0	1.42319069697765	0	0	1.11272613144914	0	0	0	0	0	0	0	0	3.71012918829914	0
YMR172W	0	0	0	0	0	0	0	0	0	0	0.870164106420093	3.48538317264324	0	4.3540976905522	0	7.67849115053744	0	6.24001486266671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3151970499705	0	6.4406575637459	0	0	0	0	0	0	0	0	0	6.86583423675965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71382540811373	0	1.30786677238842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42071282204278	0	0	1.04973287844921	0	0	0	7.14046334185906	0.791140247242291	0	0	0	0	0	0	0	0	0	0	0	0.744159593641141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR027W	7.00544144804124	3.55660382526758	6.09901809765179	6.90256525295477	0	5.71909239768938	0	0	6.47084434773469	5.99588191848686	6.19031381360479	5.74680314129305	5.46026773256585	5.98916148621264	0	7.18021933484368	0	5.22668598630694	0	0	0	1.5571613445192	0	1.58890992417211	4.51572315449699	0	6.29380337589922	5.63967053703365	6.08070437071536	0	4.94523372767135	7.70539075005283	0	0	6.37584247944256	4.42437181959947	4.80079227875365	0	3.19708001482153	4.02520493955113	0	3.08765235603078	2.80157848971131	0	0	0	7.92475531512236	0	0	0	0	7.16423155171472	0	6.82370235495401	0	0	0	0	0	7.1376470353908	8.59074935762929	8.0607974316431	5.87377150826701	0	4.22566234249148	0	3.7732978189609	7.56359984894321	0	3.65907463048553	6.63426193834841	5.90034902341149	0	7.07145021901749	5.04421282370915	0	0	5.75779575702415	0	6.87923385582427	0	6.50415838417333	2.76294118177802	8.54999060053979	0	0	2.63366751790216	2.57312241342955	1.31981935281596	4.08457190101469	0	5.56766010593694	3.67486868702041	0	7.84637960996529	7.4277401280874	1.89537160163942	0	1.45235640204955	6.87364933501966	3.30719242506869	6.35336412643724	0	0	0	0	0	6.24979253240451	0	0	0	4.08550169954164	6.88347635300383	0	0	4.38981320272417	1.41227433862896	0	0.702673362646212	0	2.81324221882407	3.74124665012646	0	0	4.08932705846443
YML089C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8366694127764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR290C	0	4.9432645716222	5.79151088270701	0	0	0	0	0	0	0	8.14620688512955	6.10847721703807	6.16722828802156	6.2217965233195	0	2.44141144048852	0	6.67042011553826	6.34230802597595	0	0	5.91297669936465	7.92000030475853	0	4.12155649867288	0	1.33269993323706	6.0735309655794	6.92619298773055	3.52247272051188	4.44201516163161	6.38610937110913	0	0.801795105223782	7.60947419966011	3.15778284024142	0.72721218614643	3.76947568974825	5.04877592522552	0	0	0	0	5.36071083077533	2.65353469756793	2.51117007013348	6.57971325065901	2.56866169654807	7.37820566844881	4.62493470224677	4.28003223198227	3.75091445037577	6.75077923627122	0	0.865145481543395	0	7.16772910941194	1.51296527618377	0	0	0	0	0	0	0	0	0	0	0	4.95655708252454	4.73623567550967	0	0	0	0	0	1.32205835089461	2.27132801829475	6.566949797451	6.76918262284043	7.59058303696331	0	0	0	0	7.40812180818969	4.91426275276594	5.15610208454476	0	3.95554687894687	6.30521726565929	5.40535500113279	3.5486172772143	3.91696792242639	6.11817524272381	0	5.562029402536	0	0	0	6.44323653392062	6.12339506970976	3.45396037258807	6.03672203362293	4.65802407038185	6.72541669844625	4.73625528577329	5.29822110870065	0	5.72723612082653	3.44498378205643	5.58765991891334	8.17659496504436	3.31823453177829	3.7231936577878	7.60237604542055	6.76820642430677	6.26492894802293	2.98234496717543	5.44068533259058	5.88326652974333	2.70023821534185	7.27769018574147	6.12408516626731	1.71758516586939
YMR139W	5.07605875867164	0	0	7.67409897185651	0	0	0	4.85127392671393	0	0	0	0	0	0	6.191258162937	0	0	0	0	0	0	0	3.30538357386719	5.98310328297802	0	0	6.45233109618216	0	0	0	0	5.48945952695618	0	3.76930320352243	0	0	0	0	0	0	2.48569117028932	4.55479449422611	0	0	0	4.66441498455902	6.04024636795853	0	2.10236177871092	0	0	0	0	0	0	0	0	0	0	7.88683341846379	4.11798984769076	7.86493921291566	3.03646608963124	6.84234100189972	5.95985604900845	0	7.15195663823199	6.38884875568076	4.25370309543727	7.10520169140607	4.61561718807977	4.42137985258741	0	5.25835527112911	6.13097113735713	0	5.02257822073363	0	0	7.8133472502138	6.40363227517925	0	0	0	0	6.8879845698487	0	0	0	0	0	6.42258864630775	0	0	0	0	0	0	2.6345095559543	0	0	6.15986527787676	5.18616426082556	0	0	0	0	0	4.75859090107131	0	0	0	5.84212802344149	1.61871909131115	0	0	0	1.71238782034377	0	0	0	0	5.95083963065911	0	0
YMR191W	3.0815545944979	0	0	3.36246001115134	0	0	0	0	5.48701842736948	0	6.92918901649073	0	0	0	0	0	0	1.430337697142	5.23010908061802	0	0	6.75289362555897	0	0	0	0	0	0	5.48018789201839	1.03501297642761	0	2.45074676127581	0	0	0	0	0	0	3.36992604907865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.24308727171229	0	0	3.69866941332689	2.34791702625227	0	0	0	0	0	0	1.17281993654438	0	1.55520718727126	0	7.13094272653227	8.25155029699737	0	7.10548485578116	0	0	0	7.3807008570807	7.7393923743551	0.687658326263236	0	0	0	3.85970736424559	1.05822997677142	0	0	0	4.68227432918422	0	0	0	0	0	0	3.19543163939186	0	0	0	0	0	0	0	0	0	6.93135974700078	0	0	0	0	0	0	7.36895268812921	0	0	7.20992535388839	5.6535071441404	0	0	0	0	0	5.92320977967945	0
YMR244C-A	0	0	0	0	0	4.10004927827821	0	0	0	0	0	2.7369248499821	0	0	0	0	0	2.38894577670574	0	0	2.84731242575561	0	0	0	0	0	0	1.49028765937785	0.985952446589539	0	0	0	0	0	0	0	0	2.38194791869055	0	0	0	0	1.06061700338023	0	0	0.513336609532373	0	0	0	0	0	0	0	0	2.56782287287196	0	0	0	0	0	0	2.62252254328763	0	4.9056333329623	0	0	2.68514354207722	2.86247065267541	3.84405227663302	0	0	0	0	1.84824827283484	0	0	0	2.75307172676595	0	0	0	0.93812004934398	0	0	0	2.79764868972459	0	0	0	0	2.29393986997117	0	2.66692302061576	0	0	0	0	1.67415543772636	0	0	0	0	1.68390729420956	0	0	0	0	0	0	2.12928014182186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR091C	7.04988609591133	1.18055395299002	0	0	5.76176549720843	0	0	0	4.70358963489894	0.860615383136854	0.870164106420093	2.31223964176029	0.882554942508529	2.36962448925534	0	6.71624502609242	0	4.62827031620943	0	0	1.02344282534752	5.65935192362956	5.40109531371236	5.38081422806349	4.75365809712384	0	0	7.52163527705142	6.25753446789722	3.38435222885315	5.24549627116708	0	0	0	0	0	0	3.76947568974825	0.663247413647009	0.610667085932325	0	5.40108913460193	0	7.28199818445387	0	0	0	0	2.3082855504764	0	1.86096575877865	0	0	0	0	0	0	2.49439021224502	0	6.38468606341953	0	0	5.87377150826701	0	0.797325124373346	0	6.9969963165862	6.66336673113061	2.05091596611207	7.99970041068775	1.64973724258064	0	3.06162712896657	1.45088212320982	1.29534509444769	0	4.84569958745938	0	4.63200147097883	1.84551446400365	4.97880672860648	0.93812004934398	0.567852585691685	3.59992522307401	0	4.60116550856211	0	3.44651032577136	0	0	0	3.59720846892547	1.04973287844921	6.12718335274773	0	8.04325318695656	0	0	0	1.85309118719663	2.57132353851746	0	0	5.86371807436064	3.27195492121885	0	0	0	1.12761521360483	0	0	0	7.53773064451945	2.36234224653008	0	1.03612681939528	0	0	0	2.69848421078744	3.62101674419544	0	3.643279685514	0	6.35531334386998
YMR173W-A	3.0815545944979	3.83791279665002	5.90145865361419	5.3657868263774	3.83940682580304	4.18789112444067	5.4050417910197	2.26298627379205	2.58769282572621	4.57547904828053	4.94501531234775	3.92278736558632	5.08329246944433	2.99036979441596	1.34110851830475	4.89754234255474	5.41930932014847	4.16599064747917	4.54791459576818	4.64077893679773	4.9992299362623	3.96074979103028	5.71181768779428	4.76058587509995	2.53237609281172	4.44438724428108	4.14617427266107	4.81464004258223	3.29654317754226	4.31356348454821	3.13356407936243	4.75795356011012	5.19866228349878	4.90628868653706	2.86144309929188	5.36748417429992	4.99120632181131	2.38194791869055	3.59564956773617	4.82793001921053	4.27828996389699	4.30398465546805	3.63240148747841	3.39851550156813	0	2.80381906833597	2.99890697212544	4.68161466969055	4.8414996764322	3.72740916376102	3.73173010085079	2.66476303325607	2.74440804668352	1.57034625296524	3.44072369831544	4.89468987061499	3.54949348377298	3.89769566402559	6.04163753583671	7.23011596048191	7.08745508709762	6.62945747253016	6.56471725365575	4.85303558384438	4.33519561993759	5.91378109277467	5.4141727424601	6.98244538225648	2.30147413093	3.76574002820468	5.52020416368134	6.10151381336893	5.26911759362479	5.12135343511485	3.95824596223584	5.1462209790799	5.23861607591456	5.18610342430758	5.02567933978234	2.41224445085092	3.34482938235998	3.69023697213597	3.80967369054941	3.30744065596125	4.20002284949261	3.7492461106967	3.37445939812651	5.4699152641472	0	3.95554687894687	4.26441358978382	3.71277095754198	0	3.91696792242639	4.03291818066666	4.15999285336839	3.86798434243719	1.67415543772636	3.80983619973479	5.5460564244619	5.02851099948087	5.8043292443506	2.43987283859527	4.36505925366575	2.63127328360311	1.61127607996494	3.17260455228309	1.764156999436	5.73169363762588	4.9080887379362	1.57438158980501	5.11418346135238	4.19719180794706	1.25137473096747	4.06128163153111	2.76105779520529	0	4.70306212362792	3.88805084302062	2.69848421078744	3.0935229306321	2.70023821534185	2.51935010748408	4.77829456633491	0
YMR180C	0	0	0	0	0	0	6.60784568377126	6.26672653166858	6.32064735477778	0	6.78501358352029	0	0	0	0	0	0	0	0	0	6.76032035933994	6.35091827085006	0	0	0	0	0	0	3.6743979958492	6.83676065945378	2.90303881139864	1.31556431627513	5.47182093346968	0	0	0	0	0	0	0	0	0	3.42926920085027	0	0	0.513336609532373	0	0	0	0	0	0	0	7.6992238750018	5.18291089548924	0	0	7.44580357840926	0	0	0	5.49868643580239	0	0	5.92523880749755	0	0	4.5595743799605	0	0	0	0	1.39678511425767	0	0	0	4.00020351984353	0	0	0	3.85146680131733	0	0	1.68930847020493	0	6.51378004762342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47757502706439	0	0	0	4.89593629785445	0	0	4.87967358584676	0	0	0	0	0	6.5276225849	0	0	0	0	0	0	0	0	0	7.24853857635345
YML020W	0	0	0	6.62946722302975	0	6.73479829482742	0	0	1.80969551684921	1.39595412319648	0	0	0	0	0	0	0	5.25897693025759	4.0286154328403	6.83728562249661	0	0	0	0	0	0	0	2.00566938103625	0	0	0	5.93791792507184	0	0	0	2.31100475878584	5.04947470233241	0	0	2.64838513124548	6.49110226210519	0	1.06061700338023	5.22001206116363	0	0	0	0	0	0	6.38344913915511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5595743799605	0	0	0	3.91109578126961	0	7.54980999584785	0	0	5.40109138532252	0	0	0	5.7583041410072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60701716153086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4357857789013	0
YML088W	1.72115540333586	0	0	0	2.29749479105889	7.27569087658985	0	0	0	0	0	0	6.67576637930751	0	0	0	0	5.49417704758468	0	0	5.80055048117705	0	0	4.13486264263654	0	0	0	5.86540531885487	6.20096555693495	0	4.67942439854599	0	0	5.91794511175756	1.71328295040938	0	0	0	5.1231410236839	0	0	0	0	0	0	0	0	4.90587828326503	0	0	0	0	0	0	0	5.72096935632213	0	0	0	6.7662840037254	0	0	0	0	0	3.07226132255607	0	4.3972766178904	2.51488842874181	1.96648174808301	5.30304158767659	0	0	3.71548276071087	0	0	0	0	0	0	1.15142643991535	4.78475868933133	0	0	6.23544921846473	0	0	0	0	0	0	0	4.17969768427432	4.19850796859803	5.10990189550987	0	0	0	0	2.78212594430952	5.68437422701003	1.22564628869367	0	5.1474958215765	0	0	7.86718736689154	0	0	4.58195017945286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML077W	0	0	0	0	0	0	0	4.41046407844835	0	0	0	0	5.88779284779336	0	0	0	0	5.76541765128787	6.22219332570372	0	5.43773807470337	5.65935192362956	0	0	4.6786235691185	0	2.01345227787206	5.85040179750048	6.65854407520168	0	1.84478780094959	0	0	0	3.07158245881893	0	4.89913849639962	1.03780397316048	6.28615878417292	0	0	0	0	0	6.44043955664139	0	4.94676903448861	0	0	6.64066132611954	0	2.52300014450451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83791434835018	0	0	0	0	0	0	0	0	0	0	5.02567933978234	0	5.56714073590342	0	3.99564566837143	0	0	0	0	5.72751425665637	0	5.61170078317994	0	3.1818014028771	4.95252472124554	4.01704478882454	1.92387669156292	0	0	0	0	0	7.45944369189287	0	0	0	6.42397342011926	2.02956928573702	0	3.40422444537251	0	0	0	0	6.2127173836977	0	0	0	0	0	1.17315026787126	0	0	0	1.88935955805094	0	0
YML125C	6.40668336898421	6.62250755637485	0	6.38426929327044	5.082987058634	3.55654886045087	0	0	6.93693965992414	6.29466126916615	4.43940839397041	5.99769684176615	5.48765178785696	7.48250532702457	0	0	5.99299009388608	8.57572637166029	0	0	7.91050050093907	8.01353702437863	5.52558653253642	5.77399306482886	4.47195247102095	0	0	7.94180402459354	6.46393661961464	7.3541653698416	0	8.35682508662689	0	7.24682212183067	7.28518191802583	7.49155836440313	6.46226721672665	0	7.30378116872479	0	0	0	6.96955088491549	4.02434903467013	5.91620872755439	0.891181951744892	0	7.50995408739005	4.77362414145784	3.97217484877447	2.83643264481431	7.87180529544961	6.69516766274133	0	8.41756642089789	0	0	5.75054940428889	0	0	0	0	0	0	0	0	0	6.57120589205475	0	0	0	0	0	0	0	0	0	6.38842088897497	4.80728505395459	0	4.73595629917862	5.87553144142137	7.18680420834079	0	7.3675404668266	6.86807107602353	0	5.58598764368337	0	5.84816261480805	7.42182777710942	0	5.65038372514747	7.5805934558412	7.98808459738559	0	0	7.05755780169702	0	5.64353211347696	6.04995277890607	7.18113042476719	4.84107336670445	6.86445910335177	5.08347988179176	0	0	6.39381933222588	0	0	0	8.38003448790158	4.81245278661579	0	5.96842639176672	8.37035797605247	0	0	0	6.89857482600651	4.81397644455363	2.84528504349963	3.643279685514	0	4.66757696536157
